geoID,geoID2,geography,simpleGeography,meanSunriseTime,q1,q2,q3
310M100US26740,26740,"Hutchinson, KS Micro Area","Hutchinson, KS",7:04,-6,49,131
310M100US26700,26700,"Huron, SD Micro Area","Huron, SD",7:04,0,46,116
310M100US14820,14820,"Brevard, NC Micro Area","Brevard, NC",7:03,7,57,137
310M100US13700,13700,"Big Spring, TX Micro Area","Big Spring, TX",7:19,-25,33,103
310M100US13500,13500,"Bennettsville, SC Micro Area","Bennettsville, SC",6:51,2,67,177
310M100US39140,39140,"Prescott, AZ Metro Area","Prescott, AZ",6:23,25,95,188
310M100US40220,40220,"Roanoke, VA Metro Area","Roanoke, VA",6:52,8,68,140
310M100US38180,38180,"Pierre, SD Micro Area","Pierre, SD",7:12,-2,38,62
310M100US23240,23240,"Fredericksburg, TX Micro Area","Fredericksburg, TX",7:08,-4,47,114
310M100US27420,27420,"Jamestown, ND Micro Area","Jamestown, ND",7:05,-13,46,96
310M100US36300,36300,"Ogdensburg-Massena, NY Micro Area","Ogdensburg, NY",6:33,16,83,207
310M100US12980,12980,"Battle Creek, MI Metro Area","Battle Creek, MI",7:12,-24,45,159
310M100US18220,18220,"Connersville, IN Micro Area","Connersville, IN",7:12,-42,45,203
310M100US44020,44020,"Spirit Lake, IA Micro Area","Spirit Lake, IA",6:52,8,61,111
310M100US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area","Sacramento, CA",6:37,18,85,166
310M100US49180,49180,"Winston-Salem, NC Metro Area","Winston, NC",6:53,9,67,143
310M100US26460,26460,"Hudson, NY Micro Area","Hudson, NY",6:27,32,94,155
310M100US28940,28940,"Knoxville, TN Metro Area","Knoxville, TN",7:08,-3,52,122
310M100US21120,21120,"Elk City, OK Micro Area","Elk City, OK",7:10,-23,41,102
310M100US39900,39900,"Reno-Sparks, NV Metro Area","Reno, NV",6:31,20,87,181
310M100US41540,41540,"Salisbury, MD Metro Area","Salisbury, MD",6:34,26,84,159
310M100US31540,31540,"Madison, WI Metro Area","Madison, WI",6:29,33,92,164
310M100US43940,43940,"Spearfish, SD Micro Area","Spearfish, SD",6:27,20,86,162
310M100US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",6:41,15,91,157
310M100US10300,10300,"Adrian, MI Micro Area","Adrian, MI",7:08,-22,54,182
310M100US34860,34860,"Nacogdoches, TX Micro Area","Nacogdoches, TX",6:51,4,65,183
310M100US11340,11340,"Anderson, SC Metro Area","Anderson, SC",7:03,-4,58,132
310M100US34260,34260,"Mountain Home, AR Micro Area","Mountain Home, AR",6:42,13,72,167
310M100US40080,40080,"Richmond-Berea, KY Micro Area","Richmond, KY",7:09,-14,50,176
310M100US37780,37780,"Pecos, TX Micro Area","Pecos, TX",7:27,-26,26,72
310M100US47460,47460,"Walla Walla, WA Micro Area","Walla Walla, WA",6:24,30,89,177
310M100US22300,22300,"Findlay, OH Micro Area","Findlay, OH",7:06,-19,48,175
310M100US30620,30620,"Lima, OH Metro Area","Lima, OH",7:08,-18,49,208
310M100US13220,13220,"Beckley, WV Micro Area","Beckley, WV",6:57,-5,62,135
310M100US26820,26820,"Idaho Falls, ID Metro Area","Idaho Falls, ID",6:59,-7,58,120
310M100US24780,24780,"Greenville, NC Metro Area","Greenville, NC",6:42,22,76,166
310M100US25500,25500,"Harrisonburg, VA Metro Area","Harrisonburg, VA",6:48,5,70,154
310M100US13740,13740,"Billings, MT Metro Area","Billings, MT",6:45,18,72,134
310M100US35980,35980,"Norwich-New London, CT Metro Area","Norwich, CT",6:20,31,101,197
310M100US14260,14260,"Boise City-Nampa, ID Metro Area","Boise City, ID",7:16,-14,43,119
310M100US38260,38260,"Pittsburg, KS Micro Area","Pittsburg, KS",6:51,6,62,130
310M100US47940,47940,"Waterloo-Cedar Falls, IA Metro Area","Waterloo, IA",6:41,8,75,197
310M100US29020,29020,"Kokomo, IN Metro Area","Kokomo, IN",7:16,-27,41,170
310M100US15180,15180,"Brownsville-Harlingen, TX Metro Area","Brownsville, TX",7:03,11,55,120
310M100US19260,19260,"Danville, VA Metro Area","Danville, VA",6:50,1,71,177
310M100US44740,44740,"Storm Lake, IA Micro Area","Storm Lake, IA",6:52,-11,59,220
310M100US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area","Louisville/Jefferson County, KY",7:15,-16,47,138
310M100US34900,34900,"Napa, CA Metro Area","Napa, CA",6:41,7,77,145
310M100US20420,20420,"Durango, CO Micro Area","Durango, CO",6:44,21,75,131
310M100US14060,14060,"Bloomington-Normal, IL Metro Area","Bloomington, IL",6:28,34,89,155
310M100US35460,35460,"Newport, TN Micro Area","Newport, TN",7:05,-11,59,194
310M100US23860,23860,"Georgetown, SC Micro Area","Georgetown, SC",6:50,8,70,148
310M100US46540,46540,"Utica-Rome, NY Metro Area","Utica, NY",6:32,23,87,160
310M100US27740,27740,"Johnson City, TN Metro Area","Johnson City, TN",7:02,1,58,147
310M100US35700,35700,"Nogales, AZ Micro Area","Nogales, AZ",6:17,29,101,172
310M100US15540,15540,"Burlington-South Burlington, VT Metro Area","Burlington, VT",6:24,41,98,169
310M100US24340,24340,"Grand Rapids-Wyoming, MI Metro Area","Grand Rapids, MI",7:14,-18,48,143
310M100US38380,38380,"Plainview, TX Micro Area","Plainview, TX",7:19,-28,35,100
310M100US25740,25740,"Helena, MT Micro Area","Helena, MT",6:59,14,58,107
310M100US46660,46660,"Valdosta, GA Metro Area","Valdosta, GA",7:06,-7,52,162
310M100US31060,31060,"Los Alamos, NM Micro Area","Los Alamos, NM",6:37,37,80,119
310M100US22020,22020,"Fargo, ND-MN Metro Area","Fargo, ND",6:58,9,59,133
310M100US40760,40760,"Ruidoso, NM Micro Area","Ruidoso, NM",6:35,35,80,147
310M100US40380,40380,"Rochester, NY Metro Area","Rochester, NY",6:42,20,78,151
310M100US24660,24660,"Greensboro-High Point, NC Metro Area","Greensboro, NC",6:52,13,68,139
310M100US38940,38940,"Port St. Lucie, FL Metro Area","Port St. Lucie, FL",6:54,6,70,149
310M100US29740,29740,"Las Cruces, NM Metro Area","Las Cruces, NM",6:40,20,79,140
310M100US38820,38820,"Port Angeles, WA Micro Area","Port Angeles, WA",6:44,11,74,147
310M100US45660,45660,"Tiffin, OH Micro Area","Tiffin, OH",7:04,-14,56,235
310M100US10100,10100,"Aberdeen, SD Micro Area","Aberdeen, SD",7:05,9,49,94
310M100US43700,43700,"Somerset, KY Micro Area","Somerset, KY",7:11,-5,48,142
310M100US44620,44620,"Stevens Point, WI Micro Area","Stevens Point, WI",6:29,25,90,216
310M100US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area","Providence, RI",6:17,41,106,180
310M100US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area","Huntington, WV",7:02,-3,59,153
310M100US45060,45060,"Syracuse, NY Metro Area","Syracuse, NY",6:36,26,85,158
310M100US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona, FL",6:58,4,66,145
310M100US48540,48540,"Wheeling, WV-OH Metro Area","Wheeling, WV",6:55,-6,66,162
310M100US22420,22420,"Flint, MI Metro Area","Flint, MI",7:06,-12,57,166
310M100US28260,28260,"Kearney, NE Micro Area","Kearney, NE",7:08,-11,47,121
310M100US10420,10420,"Akron, OH Metro Area","Akron, OH",6:58,3,65,154
310M100US36620,36620,"Ontario, OR-ID Micro Area","Ontario, OR",7:19,-21,39,117
310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area","Cleveland, OH",6:58,3,67,148
310M100US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",6:33,30,93,161
310M100US30700,30700,"Lincoln, NE Metro Area","Lincoln, NE",6:58,8,62,149
310M100US40060,40060,"Richmond, VA Metro Area","Richmond, VA",6:42,22,83,149
310M100US36580,36580,"Oneonta, NY Micro Area","Oneonta, NY",6:32,25,89,190
310M100US30940,30940,"London, KY Micro Area","London, KY",7:08,-6,53,145
310M100US20660,20660,"Easton, MD Micro Area","Easton, MD",6:36,18,85,146
310M100US39460,39460,"Punta Gorda, FL Metro Area","Punta Gorda, FL",7:01,0,60,151
310M100US28020,28020,"Kalamazoo-Portage, MI Metro Area","Kalamazoo, MI",7:14,-11,47,148
310M100US11100,11100,"Amarillo, TX Metro Area","Amarillo, TX",7:20,-17,39,121
310M100US21500,21500,"Erie, PA Metro Area","Erie, PA",6:52,7,68,175
310M100US31980,31980,"Marion, IN Micro Area","Marion, IN",7:14,-29,44,186
310M100US17860,17860,"Columbia, MO Metro Area","Columbia, MO",6:41,28,78,168
310M100US13780,13780,"Binghamton, NY Metro Area","Binghamton, NY",6:35,25,85,166
310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area","McAllen, TX",7:06,7,55,126
310M100US31420,31420,"Macon, GA Metro Area","Macon, GA",7:07,-4,56,130
310M100US12020,12020,"Athens-Clarke County, GA Metro Area","Athens, GA",7:06,10,55,142
310M100US45700,45700,"Tifton, GA Micro Area","Tifton, GA",7:07,3,52,98
310M100US38780,38780,"Portales, NM Micro Area","Portales, NM",6:26,33,90,203
310M100US39580,39580,"Raleigh-Cary, NC Metro Area","Raleigh, NC",6:47,22,79,143
310M100US21540,21540,"Escanaba, MI Micro Area","Escanaba, MI",7:19,-22,38,152
310M100US10180,10180,"Abilene, TX Metro Area","Abilene, TX",7:12,-11,45,115
310M100US19380,19380,"Dayton, OH Metro Area","Dayton, OH",7:08,-9,54,153
310M100US33580,33580,"Mitchell, SD Micro Area","Mitchell, SD",7:03,-4,52,111
310M100US11660,11660,"Arkadelphia, AR Micro Area","Arkadelphia, AR",6:45,15,72,217
310M100US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area","Hartford, CT",6:22,41,103,171
310M100US27940,27940,"Juneau, AK Micro Area","Juneau, AK",6:25,48,92,136
310M100US35660,35660,"Niles-Benton Harbor, MI Metro Area","Niles, MI",7:17,-16,44,136
310M100US37060,37060,"Oxford, MS Micro Area","Oxford, MS",6:31,35,86,168
310M100US44340,44340,"Statesboro, GA Micro Area","Statesboro, GA",7:00,-4,60,171
310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area","Austin, TX",7:04,4,62,139
310M100US11260,11260,"Anchorage, AK Metro Area","Anchorage, AK",7:25,-29,36,119
310M100US32780,32780,"Medford, OR Metro Area","Medford, OR",6:43,14,77,171
310M100US19060,19060,"Cumberland, MD-WV Metro Area","Cumberland, MD",6:47,1,74,226
310M100US49660,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area","Youngstown, OH",6:54,-1,68,179
310M100US41620,41620,"Salt Lake City, UT Metro Area","Salt Lake City, UT",6:59,-2,65,142
310M100US32340,32340,"Maryville, MO Micro Area","Maryville, MO",6:51,0,64,283
310M100US40620,40620,"Rolla, MO Micro Area","Rolla, MO",6:39,16,78,162
310M100US27460,27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown, NY",6:49,2,70,183
310M100US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area","Greenville, SC",7:02,8,62,138
310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area","Los Angeles, CA",6:25,31,103,187
310M100US13540,13540,"Bennington, VT Micro Area","Bennington, VT",6:24,37,96,160
310M100US10220,10220,"Ada, OK Micro Area","Ada, OK",6:59,12,59,116
310M100US11700,11700,"Asheville, NC Metro Area","Asheville, NC",7:03,5,62,133
310M100US34740,34740,"Muskegon-Norton Shores, MI Metro Area","Muskegon, MI",7:16,-27,46,179
310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa, FL",7:03,1,64,134
310M100US24220,24220,"Grand Forks, ND-MN Metro Area","Grand Forks, ND",6:59,8,58,134
310M100US49460,49460,"Yankton, SD Micro Area","Yankton, SD",7:01,-7,55,137
310M100US40980,40980,"Saginaw-Saginaw Township North, MI Metro Area","Saginaw, MI",7:07,-10,56,163
310M100US42300,42300,"Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI",7:08,-8,50,166
310M100US37380,37380,"Palm Coast, FL Metro Area","Palm Coast, FL",6:57,7,69,147
310M100US34500,34500,"Mount Vernon, IL Micro Area","Mount Vernon, IL",6:28,24,94,222
310M100US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area","Scranton, PA",6:35,19,88,173
310M100US48900,48900,"Wilmington, NC Metro Area","Wilmington, NC",6:44,23,79,164
310M100US16660,16660,"Charleston-Mattoon, IL Micro Area","Charleston, IL",6:25,29,95,237
310M100US22660,22660,"Fort Collins-Loveland, CO Metro Area","Fort Collins, CO",6:32,30,91,170
310M100US17020,17020,"Chico, CA Metro Area","Chico, CA",6:39,16,81,187
310M100US25660,25660,"Havre, MT Micro Area","Havre, MT",6:49,25,68,124
310M100US42140,42140,"Santa Fe, NM Metro Area","Santa Fe, NM",6:36,40,87,151
310M100US18140,18140,"Columbus, OH Metro Area","Columbus, OH",7:04,0,62,145
310M100US17780,17780,"College Station-Bryan, TX Metro Area","College Station, TX",6:58,15,64,146
310M100US34940,34940,"Naples-Marco Island, FL Metro Area","Naples, FL",7:00,0,66,136
310M100US31860,31860,"Mankato-North Mankato, MN Metro Area","Mankato, MN",6:47,15,72,199
310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area","Santa Barbara, CA",6:31,24,91,175
310M100US19820,19820,"Detroit-Warren-Livonia, MI Metro Area","Detroit, MI",7:04,-3,65,156
310M100US39220,39220,"Price, UT Micro Area","Price, UT",6:55,-16,63,200
310M100US41780,41780,"Sandusky, OH Metro Area","Sandusky, OH",7:02,-4,61,185
310M100US21260,21260,"Ellensburg, WA Micro Area","Ellensburg, WA",6:33,18,87,179
310M100US45900,45900,"Traverse City, MI Micro Area","Traverse City, MI",7:14,-5,51,133
310M100US28980,28980,"Kodiak, AK Micro Area","Kodiak, AK",7:37,-31,18,106
310M100US44140,44140,"Springfield, MA Metro Area","Springfield, MA",6:22,38,105,191
310M100US34060,34060,"Morgantown, WV Metro Area","Morgantown, WV",6:52,4,75,184
310M100US46020,46020,"Truckee-Grass Valley, CA Micro Area","Truckee, CA",6:33,30,92,162
310M100US15100,15100,"Brookings, SD Micro Area","Brookings, SD",6:58,10,60,141
310M100US29820,29820,"Las Vegas-Paradise, NV Metro Area","Las Vegas, NV",6:13,34,116,276
310M100US42680,42680,"Sebastian-Vero Beach, FL Metro Area","Sebastian, FL",6:55,18,71,128
310M100US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area","San Luis Obispo, CA",6:35,26,90,165
310M100US30460,30460,"Lexington-Fayette, KY Metro Area","Lexington, KY",7:10,2,56,151
310M100US10580,10580,"Albany-Schenectady-Troy, NY Metro Area","Albany, NY",6:27,42,101,166
310M100US35300,35300,"New Haven-Milford, CT Metro Area","New Haven, CT",6:23,40,106,175
310M100US13460,13460,"Bend, OR Metro Area","Bend, OR",6:36,30,87,159
310M100US45780,45780,"Toledo, OH Metro Area","Toledo, OH",7:06,-4,60,174
310M100US26980,26980,"Iowa City, IA Metro Area","Iowa City, IA",6:38,33,87,196
310M100US13380,13380,"Bellingham, WA Metro Area","Bellingham, WA",6:40,19,85,177
310M100US45220,45220,"Tallahassee, FL Metro Area","Tallahassee, FL",7:10,8,58,126
310M100US35840,35840,"North Port-Bradenton-Sarasota, FL Metro Area","North Port, FL",7:02,12,66,138
310M100US15380,15380,"Buffalo-Niagara Falls, NY Metro Area","Buffalo, NY",6:47,20,82,165
310M100US32100,32100,"Marquette, MI Micro Area","Marquette, MI",7:20,-25,44,160
310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area","Santa Rosa, CA",6:43,15,86,161
310M100US38340,38340,"Pittsfield, MA Metro Area","Pittsfield, MA",6:24,39,101,189
310M100US14700,14700,"Branson, MO Micro Area","Branson, MO",6:45,25,84,195
310M100US29660,29660,"Laramie, WY Micro Area","Laramie, WY",6:34,36,86,181
310M100US14460,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area","Boston, MA",6:16,52,119,184
310M100US34140,34140,"Moscow, ID Micro Area","Moscow, ID",6:19,47,105,203
310M100US25700,25700,"Hays, KS Micro Area","Hays, KS",7:09,3,50,178
310M100US28860,28860,"Kirksville, MO Micro Area","Kirksville, MO",6:42,26,79,201
310M100US31380,31380,"Macomb, IL Micro Area","Macomb, IL",6:34,24,86,211
310M100US20780,20780,"Edwards, CO Micro Area","Edwards, CO",6:38,25,88,165
310M100US21380,21380,"Emporia, KS Micro Area","Emporia, KS",6:57,-11,63,230
310M100US22380,22380,"Flagstaff, AZ Metro Area","Flagstaff, AZ",6:20,39,102,212
310M100US13660,13660,"Big Rapids, MI Micro Area","Big Rapids, MI",7:13,-25,52,228
310M100US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area","Orlando, FL",6:59,9,74,159
310M100US42940,42940,"Sevierville, TN Micro Area","Sevierville, TN",7:07,8,66,171
310M100US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area","Bridgeport, CT",6:26,47,105,162
310M100US31180,31180,"Lubbock, TX Metro Area","Lubbock, TX",7:20,-2,45,131
310M100US29620,29620,"Lansing-East Lansing, MI Metro Area","Lansing, MI",7:10,0,58,161
310M100US28060,28060,"Kalispell, MT Micro Area","Kalispell, MT",7:08,9,58,119
310M100US28740,28740,"Kingston, NY Metro Area","Kingston, NY",6:28,36,103,171
310M100US46380,46380,"Ukiah, CA Micro Area","Ukiah, CA",6:45,16,78,148
310M100US35820,35820,"North Platte, NE Micro Area","North Platte, NE",7:15,-10,48,159
310M100US44260,44260,"Starkville, MS Micro Area","Starkville, MS",6:28,40,96,212
310M100US45340,45340,"Taos, NM Micro Area","Taos, NM",6:35,41,92,158
310M100US16820,16820,"Charlottesville, VA Metro Area","Charlottesville, VA",6:46,33,85,144
310M100US38540,38540,"Pocatello, ID Metro Area","Pocatello, ID",7:01,7,64,162
310M100US29140,29140,"Lafayette, IN Metro Area","Lafayette, IN",7:19,-13,49,170
310M100US14580,14580,"Bozeman, MT Micro Area","Bozeman, MT",6:55,22,72,143
310M100US21660,21660,"Eugene-Springfield, OR Metro Area","Eugene, OR",6:43,24,86,178
310M100US27220,27220,"Jackson, WY-ID Micro Area","Jackson, WY",6:54,20,71,134
310M100US11180,11180,"Ames, IA Metro Area","Ames, IA",6:46,28,81,189
310M100US48220,48220,"Weatherford, OK Micro Area","Weatherford, OK",7:07,5,56,170
310M100US45940,45940,"Trenton-Ewing, NJ Metro Area","Trenton, NJ",6:31,41,101,163
310M100US44660,44660,"Stillwater, OK Micro Area","Stillwater, OK",7:01,9,65,178
310M100US34620,34620,"Muncie, IN Metro Area","Muncie, IN",7:13,-11,56,233
310M100US14020,14020,"Bloomington, IN Metro Area","Bloomington, IN",7:18,-17,52,168
310M100US36140,36140,"Ocean City, NJ Metro Area","Ocean City, NJ",6:30,40,100,164
310M100US12700,12700,"Barnstable Town, MA Metro Area","Barnstable Town, MA",6:14,59,117,180
310M100US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area","Myrtle Beach, SC",6:48,26,85,192
310M100US20500,20500,"Durham-Chapel Hill, NC Metro Area","Durham, NC",6:48,26,85,153
310M100US39940,39940,"Rexburg, ID Micro Area","Rexburg, ID",6:58,18,68,183
310M100US23540,23540,"Gainesville, FL Metro Area","Gainesville, FL",7:02,14,70,173
310M100US18860,18860,"Crescent City, CA Micro Area","Crescent City, CA",6:48,18,77,190
310M100US15060,15060,"Brookings, OR Micro Area","Brookings, OR",6:49,9,75,142
310M100US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area","Blacksburg, VA",6:54,12,76,185
310M100US33540,33540,"Missoula, MT Metro Area","Missoula, MT",7:07,10,62,159
310M100US16260,16260,"Cedar City, UT Micro Area","Cedar City, UT",7:04,5,62,160
310M100US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",6:54,23,86,160
310M100US29700,29700,"Laredo, TX Metro Area","Laredo, TX",7:11,12,62,139
310M100US26340,26340,"Houghton, MI Micro Area","Houghton, MI",7:25,-11,43,155
310M100US36180,36180,"Ocean Pines, MD Micro Area","Ocean Pines, MD",6:32,47,102,178
310M100US15580,15580,"Butte-Silver Bow, MT Micro Area","Butte, MT",7:01,10,67,176
310M100US11820,11820,"Astoria, OR Micro Area","Astoria, OR",6:46,25,83,195
310M100US20580,20580,"Eagle Pass, TX Micro Area","Eagle Pass, TX",7:15,1,56,146
310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area","Santa Cruz, CA",6:40,25,96,188
310M100US44300,44300,"State College, PA Metro Area","State College, PA",6:43,33,91,184
310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area","New York, NY",6:28,51,120,183
310M100US30860,30860,"Logan, UT-ID Metro Area","Logan, UT",6:59,0,71,182
310M100US16580,16580,"Champaign-Urbana, IL Metro Area","Champaign, IL",6:25,54,108,213
310M100US28620,28620,"Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC",6:35,36,97,162
310M100US39340,39340,"Provo-Orem, UT Metro Area","Provo, UT",6:59,9,76,176
310M100US41100,41100,"St. George, UT Metro Area","St. George, UT",7:06,-2,67,160
310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area","San Francisco, CA",6:41,38,103,173
310M100US18700,18700,"Corvallis, OR Metro Area","Corvallis, OR",6:44,35,91,174
310M100US43540,43540,"Silverthorne, CO Micro Area","Silverthorne, CO",6:36,45,97,162
310M100US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area","Eureka, CA",6:48,30,88,172
310M100US29940,29940,"Lawrence, KS Metro Area","Lawrence, KS",6:53,26,84,230
310M100US28580,28580,"Key West, FL Micro Area","Key West, FL",7:00,15,74,153
310M100US16060,16060,"Carbondale, IL Micro Area","Carbondale, IL",6:28,56,106,243
310M100US11900,11900,"Athens, OH Micro Area","Athens, OH",7:00,18,77,212
310M100US14500,14500,"Boulder, CO Metro Area","Boulder, CO",6:33,48,108,185
310M100US34380,34380,"Mount Pleasant, MI Micro Area","Mount Pleasant, MI",7:10,4,66,321
310M100US11460,11460,"Ann Arbor, MI Metro Area","Ann Arbor, MI",7:06,15,79,173
310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area","San Jose, CA",6:40,42,108,181
310M100US39420,39420,"Pullman, WA Micro Area","Pullman, WA",6:19,68,123,238
310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area","Atlantic City, NJ",6:30,46,120,308
310M100US46820,46820,"Vermillion, SD Micro Area","Vermillion, SD",6:59,33,85,318
310M100US14380,14380,"Boone, NC Micro Area","Boone, NC",6:59,32,92,239
310M100US27060,27060,"Ithaca, NY Metro Area","Ithaca, NY",6:37,54,120,217
