GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 12:00 a.m. to 4:59 a.m.,Margin of Error; Total: - 12:00 a.m. to 4:59 a.m.,Estimate; Total: - 5:00 a.m. to 5:29 a.m.,Margin of Error; Total: - 5:00 a.m. to 5:29 a.m.,Estimate; Total: - 5:30 a.m. to 5:59 a.m.,Margin of Error; Total: - 5:30 a.m. to 5:59 a.m.,Estimate; Total: - 6:00 a.m. to 6:29 a.m.,Margin of Error; Total: - 6:00 a.m. to 6:29 a.m.,Estimate; Total: - 6:30 a.m. to 6:59 a.m.,Margin of Error; Total: - 6:30 a.m. to 6:59 a.m.,Estimate; Total: - 7:00 a.m. to 7:29 a.m.,Margin of Error; Total: - 7:00 a.m. to 7:29 a.m.,Estimate; Total: - 7:30 a.m. to 7:59 a.m.,Margin of Error; Total: - 7:30 a.m. to 7:59 a.m.,Estimate; Total: - 8:00 a.m. to 8:29 a.m.,Margin of Error; Total: - 8:00 a.m. to 8:29 a.m.,Estimate; Total: - 8:30 a.m. to 8:59 a.m.,Margin of Error; Total: - 8:30 a.m. to 8:59 a.m.,Estimate; Total: - 9:00 a.m. to 9:59 a.m.,Margin of Error; Total: - 9:00 a.m. to 9:59 a.m.,Estimate; Total: - 10:00 a.m. to 10:59 a.m.,Margin of Error; Total: - 10:00 a.m. to 10:59 a.m.,Estimate; Total: - 11:00 a.m. to 11:59 a.m.,Margin of Error; Total: - 11:00 a.m. to 11:59 a.m.,Estimate; Total: - 12:00 p.m. to 3:59 p.m.,Margin of Error; Total: - 12:00 p.m. to 3:59 p.m.,Estimate; Total: - 4:00 p.m. to 11:59 p.m.,Margin of Error; Total: - 4:00 p.m. to 11:59 p.m.
310M100US24100,24100,"Gloversville, NY Micro Area",22576,558,1214,213,982,194,1583,251,1683,287,2849,371,3184,352,2487,291,1877,238,1023,205,701,151,479,153,374,119,2383,297,1757,263
310M100US24140,24140,"Goldsboro, NC Metro Area",51826,931,2552,349,1601,277,2245,352,5080,543,7225,600,8100,560,7093,523,3775,443,1872,356,2107,250,1041,239,554,204,4386,599,4195,414
310M100US24180,24180,"Granbury, TX Micro Area",24300,804,1127,267,1394,339,1819,368,2687,459,2336,411,4249,522,2845,411,2297,362,777,217,1249,332,529,196,306,176,1046,258,1639,342
310M100US24220,24220,"Grand Forks, ND-MN Metro Area",50659,722,1182,176,1025,183,2101,315,2727,287,5416,418,6821,495,11506,700,5046,365,2091,241,2402,297,1262,243,737,201,3614,334,4729,424
310M100US24260,24260,"Grand Island, NE Micro Area",35635,628,2136,330,1621,258,1978,324,2652,343,3112,346,4344,368,6675,423,2856,333,1599,285,1438,253,502,161,450,146,3279,387,2993,403
310M100US24300,24300,"Grand Junction, CO Metro Area",64041,971,3664,507,1932,356,3405,510,3972,407,8066,628,9233,667,10404,706,5905,615,3557,433,3467,442,1762,338,914,216,4222,535,3538,436
310M100US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",336540,2461,14895,866,11152,651,15546,866,26603,1268,32498,1083,46745,1332,48714,1524,33494,1259,17514,886,17922,731,8195,595,4499,443,29591,1133,29172,1057
310M100US24380,24380,"Grants, NM Micro Area",8196,456,362,132,534,170,416,158,609,196,601,142,1378,208,1415,239,907,214,177,87,325,105,187,91,77,74,630,218,578,162
310M100US24420,24420,"Grants Pass, OR Micro Area",27335,819,1257,271,756,175,1182,235,2519,416,2364,365,4791,559,3465,437,2951,365,1276,231,1609,269,1113,213,448,149,2063,314,1541,319
310M100US24460,24460,"Great Bend, KS Micro Area",13198,311,493,150,544,133,654,140,809,193,1164,206,2074,273,3231,302,1356,204,425,101,596,133,208,91,138,97,449,104,1057,216
310M100US24500,24500,"Great Falls, MT Metro Area",37759,632,1325,217,689,118,1573,256,2437,333,4043,386,5978,452,8184,653,3223,392,2132,325,1792,272,1116,206,564,153,2017,278,2686,316
310M100US24540,24540,"Greeley, CO Metro Area",112337,1332,5511,609,5949,561,7349,710,11736,865,13324,820,16477,912,13682,770,9219,722,4575,513,5376,445,2369,393,1218,252,7125,625,8427,745
310M100US24580,24580,"Green Bay, WI Metro Area",148134,1217,9797,659,7533,565,9554,607,13123,674,18463,869,20465,803,19142,867,10397,616,5376,468,5533,443,3222,378,1814,319,12136,613,11579,750
310M100US24620,24620,"Greeneville, TN Micro Area",26485,788,1650,338,936,220,1749,300,2607,351,2985,419,3612,401,4317,502,1473,239,828,234,857,206,396,141,279,121,2258,334,2538,364
310M100US24660,24660,"Greensboro-High Point, NC Metro Area",316392,2316,9080,811,7909,727,12071,830,21752,1105,34584,1485,49965,1748,51529,1497,36482,1422,16933,936,16613,947,8572,668,3990,428,21065,1063,25847,1205
310M100US24700,24700,"Greensburg, IN Micro Area",11334,360,542,144,712,164,950,151,1578,259,1184,203,1485,237,1114,205,538,171,356,98,118,48,177,88,90,63,1143,201,1347,221
310M100US24740,24740,"Greenville, MS Micro Area",16446,571,616,189,427,122,588,158,1403,253,2058,313,2579,312,2744,334,1505,229,600,143,933,181,384,137,140,69,1120,265,1349,212
310M100US24780,24780,"Greenville, NC Metro Area",84676,1301,3223,474,1929,357,2683,410,7267,756,7591,699,14153,986,13781,872,7684,642,4166,585,5096,670,2487,525,985,299,6355,738,7276,663
310M100US24820,24820,"Greenville, OH Micro Area",22218,514,1278,206,1204,209,1643,201,2095,251,2309,268,3300,295,2827,304,1539,223,735,162,810,150,527,151,209,76,1788,261,1954,177
310M100US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",271493,2424,8043,779,6558,659,9117,764,19756,1139,25715,1106,44183,1442,43274,1555,32047,1319,14692,1027,14698,817,6872,632,3082,437,19597,1016,23859,963
310M100US24900,24900,"Greenwood, MS Micro Area",12383,912,363,162,419,178,561,165,898,226,1656,275,2892,395,2656,367,1015,221,427,146,344,139,98,61,62,55,390,125,602,186
310M100US24940,24940,"Greenwood, SC Micro Area",26556,848,1145,338,641,195,994,257,2008,409,3144,465,4194,459,4090,523,3529,495,894,216,1007,286,761,201,384,180,1618,291,2147,334
310M100US24980,24980,"Grenada, MS Micro Area",8437,509,440,167,423,204,582,170,959,230,1213,236,1163,284,1049,242,752,223,294,183,146,93,201,101,20,28,652,199,543,134
310M100US25020,25020,"Guayama, PR Metro Area",19710,766,1471,257,850,248,1235,287,1998,318,2623,409,4004,429,2416,356,1002,252,226,89,720,190,383,160,189,95,1630,278,963,237
310M100US25060,25060,"Gulfport-Biloxi, MS Metro Area",108916,1541,6682,661,5302,669,8318,705,11861,808,13732,976,15698,1088,12763,926,6559,726,3570,509,4987,634,2851,463,1317,323,7009,753,8267,635
310M100US25100,25100,"Guymon, OK Micro Area",9412,374,506,126,508,162,743,158,657,137,696,146,1168,201,1536,292,792,155,327,122,257,138,61,40,37,25,1383,334,741,191
310M100US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",118079,1568,10123,749,6330,548,7779,684,11608,747,12561,888,14553,767,11935,668,9982,650,4335,436,4934,521,2367,319,1349,238,9822,661,10401,762
310M100US25220,25220,"Hammond, LA Micro Area",49646,1326,5410,625,3127,479,3094,563,4580,460,5184,625,7055,695,5879,593,3805,489,1408,295,2133,377,1283,271,555,207,2925,528,3208,512
310M100US25260,25260,"Hanford-Corcoran, CA Metro Area",53717,1106,3377,474,5169,615,3782,454,6276,712,4722,472,8085,663,5671,480,3173,463,1254,251,1651,302,1006,227,695,152,4267,415,4589,522
310M100US25300,25300,"Hannibal, MO Micro Area",16841,558,774,154,924,219,1031,208,1495,241,2146,258,2409,250,2622,283,1297,224,473,121,608,163,284,86,181,89,1028,206,1569,198
310M100US25340,25340,"Harriman, TN Micro Area",21027,600,1414,258,1156,271,1363,280,1877,346,2168,334,2839,359,2683,379,1887,405,928,215,760,187,419,134,220,110,1915,324,1398,272
310M100US25380,25380,"Harrisburg, IL Micro Area",8859,361,434,110,371,100,736,172,624,149,924,187,1394,238,1503,210,551,113,279,96,257,84,160,85,111,59,809,147,706,162
310M100US25420,25420,"Harrisburg-Carlisle, PA Metro Area",260356,1828,10166,540,8280,551,12621,707,22008,920,29860,1107,40326,1136,36970,1188,26008,1111,14280,811,12758,630,5747,525,3623,479,18472,853,19237,979
310M100US25460,25460,"Harrison, AR Micro Area",17680,616,819,230,478,139,631,153,1450,247,2093,250,2922,340,3387,345,1348,252,498,146,769,180,454,151,156,80,1362,241,1313,240
310M100US25500,25500,"Harrisonburg, VA Metro Area",54656,1120,3013,356,2033,341,2359,294,4232,441,4616,487,7813,552,8181,595,6025,523,2490,352,2685,349,1407,298,703,219,4403,464,4696,418
310M100US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",567842,3381,14607,794,13328,803,21903,981,45088,1337,62688,1694,87379,1932,77875,1918,73007,1578,39111,1244,34660,1155,13439,793,6817,612,41931,1513,36009,1352
310M100US25580,25580,"Hastings, NE Micro Area",17996,412,593,140,556,138,1204,237,1299,191,2114,265,2411,267,3517,312,1789,223,963,159,567,125,390,117,126,69,915,158,1552,215
310M100US25620,25620,"Hattiesburg, MS Metro Area",60436,1116,3005,418,2218,321,2691,330,5934,538,7372,608,9844,703,9399,806,4278,494,2220,389,2763,495,1558,303,466,172,3773,559,4915,483
310M100US25660,25660,"Havre, MT Micro Area",7114,311,132,68,138,66,200,71,286,72,788,147,869,167,2095,289,679,135,381,111,346,124,207,108,98,52,422,113,473,134
310M100US25700,25700,"Hays, KS Micro Area",15887,421,307,109,175,75,442,149,935,229,1703,284,1939,292,3663,368,1418,255,572,172,782,204,460,166,174,107,1700,350,1617,292
310M100US25720,25720,"Heber, UT Micro Area",10084,400,357,126,389,138,345,118,761,223,1334,255,1522,316,1152,202,1367,260,648,195,669,208,431,210,155,96,534,153,420,138
310M100US25740,25740,"Helena, MT Micro Area",35833,845,817,247,576,137,1251,217,1812,303,3784,371,6229,451,8028,584,4245,429,2424,355,1467,207,968,212,690,192,1691,289,1851,294
310M100US25760,25760,"Helena-West Helena, AR Micro Area",7057,334,411,143,207,75,581,161,554,150,1060,209,1128,221,1083,178,414,128,177,85,357,137,141,104,11,15,407,144,526,194
310M100US25780,25780,"Henderson, NC Micro Area",16623,753,807,228,513,190,842,200,2201,391,1486,259,3433,410,1837,287,1449,286,529,164,447,164,215,112,184,128,1434,255,1246,308
310M100US25820,25820,"Hereford, TX Micro Area",7601,337,477,178,374,128,517,151,579,166,682,143,1302,250,1513,253,694,205,159,91,364,113,86,61,92,45,304,103,458,121
310M100US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",150558,2104,4983,509,5818,495,8104,670,16295,919,18176,895,20704,1021,21572,1040,14409,803,6086,512,6194,697,3431,500,1360,279,11581,809,11845,742
310M100US25900,25900,"Hilo, HI Micro Area",74343,1694,5134,531,3282,489,4333,470,7468,791,9696,832,13106,754,7664,676,5528,540,2771,433,3098,421,2068,397,689,158,5562,635,3944,554
310M100US25940,25940,"Hilton Head Island-Beaufort, SC Micro Area",76750,1521,3927,480,1944,380,3420,488,6641,649,8301,731,11744,855,9072,704,9484,803,5185,599,5785,534,1938,280,826,221,5011,515,3472,403
310M100US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",33601,885,2658,415,3850,463,4070,419,3818,506,3271,420,4300,539,3157,461,1391,281,1322,255,1444,320,787,238,195,103,1702,350,1636,319
310M100US26020,26020,"Hobbs, NM Micro Area",25480,713,2212,346,2191,354,1916,328,3234,419,2434,328,3250,400,3338,420,2213,397,771,208,948,227,485,204,194,97,1141,298,1153,267
310M100US26100,26100,"Holland-Grand Haven, MI Metro Area",120663,1582,4343,520,3312,381,6526,558,10191,695,13589,741,17475,863,16814,812,10862,623,6169,577,5783,545,2451,332,1749,292,10726,823,10673,663
310M100US26140,26140,"Homosassa Springs, FL Micro Area",41576,1276,1826,297,1649,351,1498,357,3794,466,4631,481,5536,513,5873,640,4566,599,2122,345,2999,451,1056,297,780,240,2600,453,2646,514
310M100US26180,26180,"Honolulu, HI Metro Area",459335,2295,32176,1403,31356,1058,39772,1478,55751,1705,53219,1552,60436,1424,36799,1316,34618,1424,16619,790,23485,1037,11189,802,6215,613,30807,1150,26893,1154
310M100US26220,26220,"Hood River, OR Micro Area",10005,653,447,184,264,95,378,127,706,186,1052,238,1911,376,1672,271,1007,238,405,150,717,221,192,107,281,146,499,138,474,181
310M100US26260,26260,"Hope, AR Micro Area",12665,535,864,186,785,219,438,167,1057,240,1444,258,1922,264,1660,267,1447,278,187,107,382,102,129,72,66,49,1023,255,1261,295
310M100US26300,26300,"Hot Springs, AR Metro Area",37218,927,1156,256,1079,230,1841,326,2867,414,3910,512,6294,670,6466,562,3230,475,1529,274,2041,359,887,282,425,155,2712,416,2781,385
310M100US26340,26340,"Houghton, MI Micro Area",15154,507,393,88,194,55,684,114,733,117,1417,187,1448,195,3068,300,1527,177,967,164,1164,202,525,126,335,92,1296,186,1403,207
310M100US26380,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",88602,1458,7071,665,5803,616,7310,702,8686,746,11503,737,12755,1034,12239,664,6523,555,2367,349,2986,403,1417,309,660,251,4465,587,4817,513
310M100US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",2665158,8735,118513,2800,122370,3063,156472,3323,308779,4754,294977,4576,430707,5093,286958,4725,278211,4453,119137,2903,156583,3227,66328,1925,26513,1371,144096,3145,155514,3230
310M100US26460,26460,"Hudson, NY Micro Area",27306,690,811,167,835,231,1063,201,2074,287,3141,362,4013,349,4534,390,3286,380,1882,249,1643,235,451,131,358,112,1874,284,1341,261
310M100US26480,26480,"Humboldt, TN Micro Area",19081,627,1109,226,556,143,1054,227,1905,250,2651,342,3781,444,2867,300,1490,269,516,118,592,184,163,89,75,67,1066,195,1256,207
310M100US26500,26500,"Huntingdon, PA Micro Area",17925,413,1571,202,979,124,973,136,1652,161,1871,202,2233,204,2116,187,1311,137,704,155,662,119,374,94,200,76,1782,232,1497,164
310M100US26540,26540,"Huntington, IN Micro Area",16771,478,922,188,621,148,1001,175,1861,240,2080,245,1806,197,1610,202,1108,211,607,138,702,138,327,110,216,78,2011,292,1899,244
310M100US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",109496,1383,4366,491,3296,380,4251,397,8429,675,11095,695,15936,800,16107,896,11534,692,5433,468,5751,507,2773,353,1349,251,9537,562,9639,683
310M100US26620,26620,"Huntsville, AL Metro Area",187923,1943,7314,648,7544,644,10485,794,16836,930,23026,1045,34387,1451,27813,999,15786,916,7482,567,8545,782,4847,578,2048,356,10595,721,11215,851
310M100US26660,26660,"Huntsville, TX Micro Area",21412,1914,1090,253,820,289,811,244,1525,360,2288,423,3557,559,3709,522,1188,231,212,91,987,271,444,195,287,152,2730,488,1764,389
310M100US26700,26700,"Huron, SD Micro Area",8707,270,299,108,313,149,381,143,424,111,777,175,1412,261,2047,274,618,147,367,142,375,137,198,84,59,51,743,202,694,173
310M100US26740,26740,"Hutchinson, KS Micro Area",28069,718,1028,222,806,181,1226,263,1974,310,2765,324,4168,400,5670,427,2261,324,1095,181,1430,279,430,122,258,73,2427,329,2531,380
310M100US26780,26780,"Hutchinson, MN Micro Area",17801,392,841,145,946,170,1297,194,1644,217,1939,239,2477,257,2384,268,1566,196,548,136,634,143,373,139,173,82,1498,230,1481,233
310M100US26820,26820,"Idaho Falls, ID Metro Area",54973,1068,1845,299,2495,311,3386,370,3847,400,5239,373,6771,533,9863,578,6254,546,3185,349,3320,396,1636,252,918,262,2688,353,3526,430
310M100US26860,26860,"Indiana, PA Micro Area",36778,804,2164,268,1451,223,2249,298,3066,315,3884,339,4553,373,4805,408,3255,325,1907,269,1666,247,950,201,555,171,3501,387,2772,395
310M100US26900,26900,"Indianapolis-Carmel, IN Metro Area",800843,3746,25703,1009,23728,1199,33702,1355,71301,2118,87521,2172,135147,2676,106236,2141,84340,1928,41571,1608,42581,1540,20507,1164,9067,640,55581,1758,63858,1917
310M100US26940,26940,"Indianola, MS Micro Area",7989,502,416,125,351,156,272,91,712,189,1093,215,1454,315,1412,225,581,142,203,96,267,121,135,60,48,44,484,144,561,144
310M100US26980,26980,"Iowa City, IA Metro Area",80772,1183,2135,305,1659,320,2911,319,5329,481,7904,546,11955,784,13317,696,8014,584,4171,556,4965,530,2616,361,1384,285,7617,594,6795,727
310M100US27020,27020,"Iron Mountain, MI-WI Micro Area",12758,409,670,145,526,133,831,152,906,149,1404,207,1797,214,2156,208,903,166,338,95,730,189,428,117,107,55,1020,178,942,183
310M100US27060,27060,"Ithaca, NY Metro Area",45392,1024,830,183,633,162,1046,214,1702,242,3151,358,5676,492,5479,445,6030,549,4986,537,4633,486,2176,351,1029,300,4331,465,3690,471
310M100US27100,27100,"Jackson, MI Metro Area",62926,1061,3146,375,2506,360,4006,374,4928,451,6961,475,8294,640,8769,641,5130,531,2416,343,3221,316,1514,247,943,234,5574,409,5518,589
310M100US27140,27140,"Jackson, MS Metro Area",229150,2377,7847,570,5284,538,8439,772,23291,1148,30193,1281,46751,1772,35901,1242,20581,1183,7395,619,9461,804,4766,489,1927,357,12492,848,14822,1011
310M100US27180,27180,"Jackson, TN Metro Area",46880,1125,1744,292,1452,235,1844,276,4623,503,5914,495,6895,610,7292,622,3845,426,1719,303,2414,403,1380,310,292,119,3418,546,4048,443
310M100US27220,27220,"Jackson, WY-ID Micro Area",16085,706,279,155,230,135,438,188,1234,358,1055,309,2848,471,2523,410,2191,416,1439,326,1099,329,423,188,100,89,1620,538,606,257
310M100US27260,27260,"Jacksonville, FL Metro Area",592219,3730,21626,1384,19498,1161,27695,1399,53366,1924,61056,1980,93500,2555,75787,2452,67916,2175,33565,1724,34473,1323,16666,987,8896,802,39237,1496,38938,1420
310M100US27300,27300,"Jacksonville, IL Micro Area",18321,461,603,125,536,114,975,196,1385,191,2304,275,3110,357,3348,385,1303,210,445,113,809,178,284,94,118,57,1580,215,1521,232
310M100US27340,27340,"Jacksonville, NC Metro Area",80551,1324,4935,569,6488,666,7793,564,11126,894,11107,673,10147,768,7403,805,4693,521,2775,425,2746,437,1886,366,883,268,4563,611,4006,500
310M100US27380,27380,"Jacksonville, TX Micro Area",18695,689,1235,249,599,130,796,200,1221,264,1665,262,5626,552,2019,325,1948,324,460,157,614,163,358,135,213,91,1033,261,908,190
310M100US27420,27420,"Jamestown, ND Micro Area",10211,314,335,113,244,78,486,134,782,165,1215,238,1193,199,2306,263,1086,181,342,104,591,176,164,55,73,41,676,140,718,157
310M100US27460,27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",55656,876,2501,278,1667,226,3151,289,3800,374,5893,414,6580,467,8209,537,5282,446,2831,277,2856,289,1648,240,598,149,5688,514,4952,499
310M100US27500,27500,"Janesville, WI Metro Area",70566,915,4350,377,3637,329,4790,444,5497,441,7378,566,9889,588,8820,558,5530,457,2178,253,3098,354,1703,257,684,178,6729,477,6283,499
310M100US27540,27540,"Jasper, IN Micro Area",25909,542,1318,190,1670,259,2537,255,3093,343,3202,370,3317,374,3772,349,1309,242,792,209,828,198,441,136,186,82,1717,276,1727,285
310M100US27580,27580,"Jayuya, PR Micro Area",4241,335,309,132,150,97,322,157,536,195,582,161,664,189,485,146,317,110,54,62,77,55,60,56,14,20,441,158,230,120
310M100US27620,27620,"Jefferson City, MO Metro Area",68536,1029,2029,293,2236,325,3732,351,6628,553,9869,563,12885,628,12563,732,5205,591,1810,285,2258,345,1023,264,391,118,4044,395,3863,494
310M100US27660,27660,"Jennings, LA Micro Area",11580,425,1010,234,628,172,854,174,1235,243,1126,250,2277,366,1226,229,882,207,284,125,317,128,196,108,52,34,865,266,628,150
310M100US27700,27700,"Jesup, GA Micro Area",10550,482,652,219,547,177,604,183,848,203,1461,255,2285,299,1400,233,944,248,478,179,443,149,112,59,35,38,282,104,459,141
310M100US27740,27740,"Johnson City, TN Metro Area",81533,1310,2255,351,2287,331,3836,402,6479,573,7312,560,13736,958,11470,700,9622,808,3365,379,4119,485,2232,344,1072,259,6681,578,7067,696
310M100US27780,27780,"Johnstown, PA Metro Area",58087,762,3443,338,2166,219,2702,240,5242,351,5960,386,7405,428,7105,387,5850,461,3034,283,2880,324,1202,198,883,161,5464,437,4751,377
310M100US27860,27860,"Jonesboro, AR Metro Area",49270,1080,2156,346,1351,250,2331,335,3840,414,6206,585,7944,725,8868,680,3835,468,1638,334,2795,446,1011,226,302,134,3676,483,3317,398
310M100US27900,27900,"Joplin, MO Metro Area",74863,1237,3419,378,2646,336,3778,429,5442,555,8038,568,10642,664,12434,674,5505,501,3126,335,3624,451,1906,289,914,193,6063,526,7326,665
310M100US27940,27940,"Juneau, AK Micro Area",16480,477,430,124,315,119,398,149,646,200,1778,273,2959,356,3404,384,2480,291,845,182,1085,218,655,172,234,104,755,177,496,110
310M100US27980,27980,"Kahului-Wailuku, HI Micro Area",70783,1419,3618,497,2837,469,3695,463,6998,681,9096,687,11335,906,6839,525,5584,536,3001,428,3886,537,2195,551,908,285,6435,569,4356,649
310M100US28020,28020,"Kalamazoo-Portage, MI Metro Area",141881,1778,4112,378,3545,420,5976,493,10093,657,14821,836,21434,750,23229,960,12714,827,7437,640,7435,638,3506,371,2611,422,12044,708,12924,932
310M100US28060,28060,"Kalispell, MT Micro Area",37817,936,1254,254,701,132,1160,214,1920,279,3271,367,4747,525,8288,676,4161,416,3841,435,2519,399,973,253,533,201,2343,390,2106,342
310M100US28100,28100,"Kankakee-Bradley, IL Metro Area",47234,971,3567,413,1812,250,2781,350,4752,440,5285,484,5704,519,5672,433,4051,342,1839,292,2276,340,1164,233,592,178,4400,467,3339,399
310M100US28140,28140,"Kansas City, MO-KS Metro Area",948731,3655,31979,1244,28261,1113,45568,1462,83540,1920,102796,2104,152579,2309,138555,2128,102356,2242,48641,1557,49834,1649,22218,934,11075,722,62306,2040,69023,1550
310M100US28180,28180,"Kapaa, HI Micro Area",29807,635,1504,249,909,172,1353,224,2783,364,3631,397,4900,442,3248,361,2654,335,1613,342,2211,334,700,164,330,134,1986,283,1985,330
310M100US28260,28260,"Kearney, NE Micro Area",27449,592,678,140,676,140,1642,239,1884,223,2835,332,3306,276,5853,453,2763,281,1017,240,1319,215,493,119,289,129,2275,272,2419,309
310M100US28300,28300,"Keene, NH Micro Area",36402,970,1596,248,1012,237,1758,248,3153,357,4555,406,4615,387,4878,436,3913,343,1839,286,1873,263,958,214,665,178,3309,423,2278,283
310M100US28340,28340,"Kendallville, IN Micro Area",20346,580,2259,252,1242,178,1685,268,1717,221,2426,302,2252,317,2114,330,1168,179,505,154,483,136,332,116,119,64,1754,286,2290,331
310M100US28380,28380,"Kennett, MO Micro Area",10911,451,666,124,724,162,522,161,828,166,1032,153,1776,198,1547,244,1200,205,346,102,269,85,121,63,139,74,751,148,990,185
310M100US28420,28420,"Kennewick-Pasco-Richland, WA Metro Area",106382,1590,5859,663,6706,716,8614,836,11791,873,12988,792,12687,759,13383,854,7635,567,4290,516,4949,468,2663,461,1536,323,6492,617,6789,677
310M100US28500,28500,"Kerrville, TX Micro Area",19008,697,506,166,551,177,693,176,1216,245,2288,358,3363,369,3618,444,1714,280,1034,231,1136,235,510,162,277,112,1136,252,966,253
310M100US28540,28540,"Ketchikan, AK Micro Area",6524,349,133,53,169,87,256,82,731,214,1008,185,903,173,1232,224,628,142,281,89,262,80,116,58,59,52,228,87,518,147
310M100US28580,28580,"Key West, FL Micro Area",34799,913,1034,272,792,215,867,216,2062,393,2660,378,4807,477,4925,518,5809,687,2023,348,3252,436,1425,277,715,249,2111,418,2317,348
310M100US28620,28620,"Kill Devil Hills, NC Micro Area",16619,512,581,182,385,151,382,168,1152,317,1407,291,1924,283,2576,382,2536,417,1453,292,1764,287,640,191,109,63,939,222,771,177
310M100US28660,28660,"Killeen-Temple-Fort Hood, TX Metro Area",176160,1897,8445,722,12440,1053,19081,1267,18957,1026,20136,1094,26042,1354,20824,1083,11261,794,7955,763,6610,670,3466,546,1767,355,8561,734,10615,820
310M100US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",122976,1489,4857,445,4095,480,7981,608,10730,683,12093,761,18613,988,18472,946,11770,725,5046,485,6513,599,2761,377,1390,193,8825,700,9830,790
310M100US28740,28740,"Kingston, NY Metro Area",79403,1352,2721,412,2089,308,3207,296,5711,462,8063,608,10612,676,10083,627,10319,679,6952,502,4598,505,2611,398,1275,216,5675,586,5487,486
310M100US28780,28780,"Kingsville, TX Micro Area",13329,541,574,188,472,185,269,104,1297,247,1104,250,2427,339,2037,419,1850,481,333,123,822,190,331,172,192,131,715,227,906,292
310M100US28820,28820,"Kinston, NC Micro Area",22947,756,1088,320,701,174,1483,311,2520,415,3095,395,3261,470,3251,379,1753,272,759,209,955,301,449,149,352,167,1822,307,1458,291
310M100US28860,28860,"Kirksville, MO Micro Area",12162,574,597,115,307,104,332,91,703,145,1015,176,1544,235,2358,269,998,208,623,158,736,179,310,102,239,96,1079,251,1321,250
310M100US28900,28900,"Klamath Falls, OR Micro Area",24856,627,1156,254,1256,205,1522,246,1800,242,2480,278,3359,425,4199,470,2093,324,954,187,1263,261,690,198,306,107,2247,353,1531,277
310M100US28940,28940,"Knoxville, TN Metro Area",307645,2354,9623,756,8304,630,13294,761,22580,1025,29508,1209,51121,1632,51166,1637,33399,1417,16316,864,17306,918,8811,920,2879,413,21042,1051,22296,1097
310M100US28980,28980,"Kodiak, AK Micro Area",6871,284,97,65,101,60,160,79,568,184,726,236,1060,247,1223,211,784,162,337,92,360,111,203,114,55,47,433,178,764,185
310M100US29020,29020,"Kokomo, IN Metro Area",39475,863,1752,275,1149,196,2240,297,3316,342,4125,421,5147,447,4941,462,3425,327,1863,287,1921,288,982,174,450,131,4171,426,3993,397
310M100US29060,29060,"Laconia, NH Micro Area",28584,662,938,177,845,175,1343,210,2728,347,3841,434,4646,484,3954,449,2967,409,1775,276,1512,248,605,156,170,60,2011,373,1249,251
310M100US29100,29100,"La Crosse, WI-MN Metro Area",67534,1033,2865,330,2325,278,3818,346,4892,388,6901,548,10322,497,11034,746,4840,414,2424,276,2771,297,1413,191,851,166,7071,567,6007,501
310M100US29140,29140,"Lafayette, IN Metro Area",91317,1141,2635,330,2838,327,4425,474,5352,412,8506,602,11548,814,13603,625,8460,654,5048,492,6665,567,3452,413,1698,276,8176,640,8911,748
310M100US29180,29180,"Lafayette, LA Metro Area",128027,1644,6582,668,4469,586,5573,519,11753,701,14955,890,24972,1239,17350,937,11609,802,5352,629,5580,571,3067,494,1369,270,7387,786,8009,844
310M100US29220,29220,"La Follette, TN Micro Area",13188,623,693,199,611,155,869,162,1432,278,1863,302,1340,221,1572,220,1181,218,426,121,407,115,343,123,148,94,871,172,1432,273
310M100US29260,29260,"La Grande, OR Micro Area",9975,399,338,95,362,106,487,133,892,167,1248,220,1172,181,1610,220,1151,171,380,102,505,135,281,107,113,63,887,196,549,126
310M100US29300,29300,"LaGrange, GA Micro Area",26567,800,1192,232,541,154,1501,339,2321,354,3061,415,4080,483,3944,466,2019,289,1217,248,1599,339,637,184,273,133,1786,242,2396,409
310M100US29340,29340,"Lake Charles, LA Metro Area",84285,1235,4897,468,4687,570,6181,574,8175,665,9921,677,13258,672,10350,627,6421,611,2099,345,3891,417,1669,292,670,175,5346,579,6720,590
